year,facility_id,parent_company_raw,owner_segment,share,facility_co2e_tonnes,ticker,attributed_co2e_tonnes
2018,1001024,XCEL ENERGY (84.82%); SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY (15.18%),XCEL ENERGY,0.8482,12951496.666000001,XEL,10985459.4721012
2018,1001028,BERKSHIRE HATHAWAY INC (80%); BLACK HILLS CORP (20%),BERKSHIRE HATHAWAY INC,0.8,2732562.218,BRK.B,2186049.7744
2018,1001029,XCEL ENERGY (100%),XCEL ENERGY,1.0,1518841.4200000002,XEL,1518841.4200000002
2018,1001030,DUKE ENERGY CORP (90.11%); WABASH VALLEY POWER ASSOC (4.95%); INDIANA MUNICIPAL POWER AGENCY (4.94%),DUKE ENERGY CORP,0.9011,16325781.472000001,DUK,14711161.684419202
2018,1001031,SOUTHERN CO (100%),SOUTHERN CO,1.0,71047.806,SO,71047.806
2018,1001034,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,0.0,VST,0.0
2018,1001035,AMEREN CORP (100%),AMEREN CORP,1.0,7079950.551999999,AEE,7079950.551999999
2018,1001036,BERKSHIRE HATHAWAY INC (85.14%); DESERET GENERATION & TRANSMISSION COOPERATIVE (8.08%); UTAH ASSOCIATED MUNICIPAL POWER SYSTEM (4.69%); UTAH MUNICIPAL POWER AGENCY (2.09%),BERKSHIRE HATHAWAY INC,0.8514,8126706.614,BRK.B,6919078.011159601
2018,1001037,AMERICAN ELECTRIC POWER (100%),AMERICAN ELECTRIC POWER,1.0,11396897.614,AEP,11396897.614
2018,1001038,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,3945030.1500000004,VST,3945030.1500000004
2018,1001042,XCEL ENERGY (100%),XCEL ENERGY,1.0,4884860.602,XEL,4884860.602
2018,1001043,XCEL ENERGY (100%),XCEL ENERGY,1.0,3635996.046,XEL,3635996.046
2018,1001048,XCEL ENERGY (100%),XCEL ENERGY,1.0,3655730.364,XEL,3655730.364
2018,1001049,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,1740465.8900000001,DUK,1740465.8900000001
2018,1001050,BERKSHIRE HATHAWAY INC (52%); ALLIANT ENERGY CORP (48%),BERKSHIRE HATHAWAY INC,0.52,4035855.596,BRK.B,2098644.90992
2018,1001050,BERKSHIRE HATHAWAY INC (52%); ALLIANT ENERGY CORP (48%),ALLIANT ENERGY CORP,0.48,4035855.596,LNT,1937210.68608
2018,1001051,JEA (6%); OGLETHORPE POWER CORP (30%); SOUTHERN CO (29%); FLORIDA POWER & LIGHT CO (19%); MUNICIPAL ELECTRIC AUTHORITY OF GEORGIA (15%); DALTON UTILITIES (1%),SOUTHERN CO,0.29,16695175.91,SO,4841601.0139
2018,1001052,AMERICAN ELECTRIC POWER (100%),AMERICAN ELECTRIC POWER,1.0,5494842.37,AEP,5494842.37
2018,1001059,ENTERGY CORP (47.93%); ARKANSAS ELECTRIC COOPERATIVE CORP (35%); EAST TEXAS ELECTRIC COOPERATIVE INC (3.57%); CONWAY CORP OF CONWAY AR (2%); CITY WATER & LIGHT OF JONESBORO (10%); CITY OF WEST MEMPHIS AR (1%),ENTERGY CORP,0.4793,9680709.061999999,ETR,4639963.853416599
2018,1001060,BERKSHIRE HATHAWAY INC (88%); CENTRAL IOWA POWER COOPERATIVE (4.6%); ALLIANT ENERGY CORP (4%); WAVERLY LIGHT & POWER (1.1%),BERKSHIRE HATHAWAY INC,0.88,4963654.3319999995,BRK.B,4368015.812159999
2018,1001060,BERKSHIRE HATHAWAY INC (88%); CENTRAL IOWA POWER COOPERATIVE (4.6%); ALLIANT ENERGY CORP (4%); WAVERLY LIGHT & POWER (1.1%),ALLIANT ENERGY CORP,0.04,4963654.3319999995,LNT,198546.17328
2018,1001079,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,11672.156,BRK.B,11672.156
2018,1001085,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,103085.96800000001,DUK,103085.96800000001
2018,1001086,WEC Energy Group (100%),WEC Energy Group,1.0,112229.54599999999,WEC,112229.54599999999
2018,1001091,ALLIANT ENERGY CORP (100%),ALLIANT ENERGY CORP,1.0,57387.288,LNT,57387.288
2018,1001093,DOMINION ENERGY INC (50%); OLD DOMINION ELECTRIC COOPERATIVE (50%),DOMINION ENERGY INC,0.5,3058576.542,D,1529288.271
2018,1001097,XCEL ENERGY (100%),XCEL ENERGY,1.0,80259.988,XEL,80259.988
2018,1001108,WEC Energy Group (100%),WEC Energy Group,1.0,70047.264,WEC,70047.264
2018,1001109,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,71402.14,DUK,71402.14
2018,1001112,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,5031203.352,DUK,5031203.352
2018,1001117,CORN BELT POWER COOPERATIVE (9.028%); NORTHWESTERN ENERGY (8.681%); BERKSHIRE HATHAWAY INC (40.57%); NORTHWEST IOWA POWER COOPERATIVE (4.86%); ALLIANT ENERGY CORP (25.695%); ALGONA MUNICIPAL UTILITIES (2.937%); WEBSTER CITY MUNICIPAL UTILITIES (2.604%); CEDAR FALLS UTILITIES (2.5%); SPENCER MUNICIPAL UTILITIES (1.215%),BERKSHIRE HATHAWAY INC,0.4057,3009416.188,BRK.B,1220920.1474716
2018,1001117,CORN BELT POWER COOPERATIVE (9.028%); NORTHWESTERN ENERGY (8.681%); BERKSHIRE HATHAWAY INC (40.57%); NORTHWEST IOWA POWER COOPERATIVE (4.86%); ALLIANT ENERGY CORP (25.695%); ALGONA MUNICIPAL UTILITIES (2.937%); WEBSTER CITY MUNICIPAL UTILITIES (2.604%); CEDAR FALLS UTILITIES (2.5%); SPENCER MUNICIPAL UTILITIES (1.215%),ALLIANT ENERGY CORP,0.25695,3009416.188,LNT,773269.4895066001
2018,1001132,OCCIDENTAL PETROLEUM CORP (100%),OCCIDENTAL PETROLEUM CORP,1.0,101541.784,OXY,101541.784
2018,1001135,SOUTHERN CO (100%),SOUTHERN CO,1.0,498653.23600000003,SO,498653.23600000003
2018,1001137,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,464287.68000000005,DUK,464287.68000000005
2018,1001140,SOUTHERN CO (100%),SOUTHERN CO,1.0,669285.568,SO,669285.568
2018,1001144,AES CORP (50%); INDIANA MUNICIPAL POWER AGENCY (50%),AES CORP,0.5,160841.304,AES,80420.652
2018,1001145,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,167149.78,DUK,167149.78
2018,1001147,SOUTHERN CO (100%),SOUTHERN CO,1.0,291293.656,SO,291293.656
2018,1001148,PHILLIPS 66 (100%),PHILLIPS 66,1.0,3044441.688,PSX,3044441.688
2018,1001150,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,5237571.244,DUK,5237571.244
2018,1001153,SOUTHERN CO (100%),SOUTHERN CO,1.0,1857185.0459999999,SO,1857185.0459999999
2018,1001161,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,396400.638,D,396400.638
2018,1001162,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,531415.26,D,531415.26
2018,1001163,SOUTHERN CO (100%),SOUTHERN CO,1.0,4557965.656,SO,4557965.656
2018,1001168,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,1999.292,VST,1999.292
2018,1001175,SOUTHERN CO (100%),SOUTHERN CO,1.0,2199780.596,SO,2199780.596
2018,1001176,AMERICAN ELECTRIC POWER (85.936%); OKLAHOMA MUNICIPAL POWER AUTHORITY (2.344%); NORTHEAST TEXAS ELECTRIC COOPERATIVE (11.72%),AMERICAN ELECTRIC POWER,0.8593600000000001,5301621.426,AEP,4556001.388647361
2018,1001186,ALLIANT ENERGY CORP (46.2%); INTEGRYS ENERGY GROUP INC (31.8%); MGE ENERGY (22%),ALLIANT ENERGY CORP,0.462,7195816.198,LNT,3324467.083476
2018,1001187,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,7080078.632,DUK,7080078.632
2018,1001188,DUKE ENERGY CORP (95.48%); SOUTHERN CO (4.52%),DUKE ENERGY CORP,0.9548000000000001,398763.726,DUK,380739.60558480007
2018,1001188,DUKE ENERGY CORP (95.48%); SOUTHERN CO (4.52%),SOUTHERN CO,0.0452,398763.726,SO,18024.1204152
2018,1001189,ENTERGY CORP (100%),ENTERGY CORP,1.0,549240.61,ETR,549240.61
2018,1001190,ENTERGY CORP (100%),ENTERGY CORP,1.0,918994.332,ETR,918994.332
2018,1001191,AMERICAN ELECTRIC POWER (100%),AMERICAN ELECTRIC POWER,1.0,98256.33600000001,AEP,98256.33600000001
2018,1001192,BERKSHIRE HATHAWAY INC (66.67%); IDAHO POWER (33.33%),BERKSHIRE HATHAWAY INC,0.6667000000000001,10994072.414,BRK.B,7329748.078413801
2018,1001193,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,4983672.776,BRK.B,4983672.776
2018,1001205,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,551234.28,D,551234.28
2018,1001207,NEXTERA ENERGY (100%),NEXTERA ENERGY,1.0,63462.726,NEE,63462.726
2018,1001208,DYNEGY INC (50%); NEXTERA ENERGY RESOURCES (50%),NEXTERA ENERGY RESOURCES,0.5,323845.7,NEE,161922.85
2018,1001209,ENTERGY CORP (100%),ENTERGY CORP,1.0,2014138.54,ETR,2014138.54
2018,1001223,AES CORP (100%),AES CORP,1.0,1212774.4919999999,AES,1212774.4919999999
2018,1001233,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,238131.456,VST,238131.456
2018,1001234,VISTRA ENERGY CORP (100%),VISTRA ENERGY CORP,1.0,16044.94,VST,16044.94
2018,1001244,PROCTER & GAMBLE (100%),PROCTER & GAMBLE,1.0,726994.398,PG,726994.398
2018,1001255,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,25994.75,D,25994.75
2018,1001262,MERCK & CO INC (100%),MERCK & CO INC,1.0,241002.24,MRK,241002.24
2018,1001277,EVERSOURCE ENERGY (100%),EVERSOURCE ENERGY,1.0,105294.3,ES,105294.3
2018,1001278,BERKSHIRE HATHAWAY INC (71.8%); WALTER SCOTT JR (7.4%); OSAKA GAS ENERGY AMERICA CORP (20%),BERKSHIRE HATHAWAY INC,0.718,72068.58,BRK.B,51745.24044
2018,1001295,WEC Energy Group (100%),WEC Energy Group,1.0,138055.28600000002,WEC,138055.28600000002
2018,1001306,SAN DIEGO GAS & ELECTRIC (100%),SAN DIEGO GAS & ELECTRIC,1.0,682082.812,SRE,682082.812
2018,1001308,CMS ENERGY CORP (100%),CMS ENERGY CORP,1.0,1370334.872,CMS,1370334.872
2018,1001309,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,2297225.336,VST,2297225.336
2018,1001310,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,2811423.332,VST,2811423.332
2018,1001313,CMS ENERGY CORP (100%),CMS ENERGY CORP,1.0,7256.124,CMS,7256.124
2018,1001318,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,384298.176,DUK,384298.176
2018,1001319,DUKE ENERGY CORP (62.5%); WABASH VALLEY POWER ASSOC (37.5%),DUKE ENERGY CORP,0.625,169428.22,DUK,105892.6375
2018,1001322,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,1340633.528,DUK,1340633.528
2018,1001330,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,2439653.96,VST,2439653.96
2018,1001332,ALLIANT ENERGY CORP (100%),ALLIANT ENERGY CORP,1.0,142885.272,LNT,142885.272
2018,1001335,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,1252862.656,VST,1252862.656
2018,1001338,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,2066114.6919999998,VST,2066114.6919999998
2018,1001342,ENTERGY CORP (100%),ENTERGY CORP,1.0,151740.888,ETR,151740.888
2018,1001347,CLECO CORPORATE HOLDINGS LLC (50%); ENTERGY CORP (50%),ENTERGY CORP,0.5,1790166.116,ETR,895083.058
2018,1001354,WALTER SCOTT JR (9.2%); BERKSHIRE HATHAWAY INC (89.8%); GREG ABEL (1%),BERKSHIRE HATHAWAY INC,0.898,30835.636000000002,BRK.B,27690.401128
2018,1001356,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,1544664.876,VST,1544664.876
2018,1001362,AMEREN CORP (100%),AMEREN CORP,1.0,81160.496,AEE,81160.496
2018,1001365,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,2952524.508,VST,2952524.508
2018,1001367,ENTERGY CORP (100%),ENTERGY CORP,1.0,1175664.144,ETR,1175664.144
2018,1001370,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,616950.4639999999,VST,616950.4639999999
2018,1001371,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,146765.75600000002,DUK,146765.75600000002
2018,1001376,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,1681236.12,VST,1681236.12
2018,1001378,EXELON CORP (100%),EXELON CORP,1.0,56899.588,EXC,56899.588
2018,1001379,AMEREN CORP (100%),AMEREN CORP,1.0,32268.38,AEE,32268.38
2018,1001388,ATMOS ENERGY CORP (100%),ATMOS ENERGY CORP,1.0,22121.6,ATO,22121.6
2018,1001389,ATMOS ENERGY CORP (100%),ATMOS ENERGY CORP,1.0,27370.25,ATO,27370.25
2018,1001390,ATMOS ENERGY CORP (100%),ATMOS ENERGY CORP,1.0,51349.55,ATO,51349.55
2018,1001391,ATMOS ENERGY CORP (100%),ATMOS ENERGY CORP,1.0,50847.45,ATO,50847.45
2018,1001392,SOUTHERN CO (100%),SOUTHERN CO,1.0,212896.13400000002,SO,212896.13400000002
2018,1001393,CMS ENERGY CORP (100%),CMS ENERGY CORP,1.0,902128.9600000001,CMS,902128.9600000001
2018,1001396,AMERICAN ELECTRIC POWER (100%),AMERICAN ELECTRIC POWER,1.0,100403.328,AEP,100403.328
2018,1001398,ATMOS ENERGY CORP (100%),ATMOS ENERGY CORP,1.0,481623.9,ATO,481623.9
2018,1001402,ATMOS ENERGY CORP (100%),ATMOS ENERGY CORP,1.0,2673.2,ATO,2673.2
2018,1001412,SOUTHERN CO (100%),SOUTHERN CO,1.0,7327730.932,SO,7327730.932
2018,1001413,SOUTHERN CO (100%),SOUTHERN CO,1.0,5691755.886,SO,5691755.886
2018,1001414,SOUTHERN CO (100%),SOUTHERN CO,1.0,5183559.624,SO,5183559.624
2018,1001421,PACIFICORP (53%); PINNACLE WEST CAPITAL CORP (47%),PINNACLE WEST CAPITAL CORP,0.47,4084002.1180000002,PNW,1919480.9954600001
2018,1001422,PINNACLE WEST CAPITAL CORP (100%),PINNACLE WEST CAPITAL CORP,1.0,1391552.284,PNW,1391552.284
2018,1001423,PINNACLE WEST CAPITAL CORP (100%),PINNACLE WEST CAPITAL CORP,1.0,80652.948,PNW,80652.948
2018,1001424,PINNACLE WEST CAPITAL CORP (71%); IMPERIAL IRRIGATION DISTRICT (29%),PINNACLE WEST CAPITAL CORP,0.71,306555.32800000004,PNW,217654.28288
2018,1001426,AMERICAN ELECTRIC POWER (70.31%); BROWNSVILLE PUBLIC UTILITIES BOARD (17.97%); OKLAHOMA MUNICIPAL POWER AUTHORITY (11.72%),AMERICAN ELECTRIC POWER,0.7031000000000001,3688413.522,AEP,2593323.5473182
2018,1001432,ENTERGY CORP (100%),ENTERGY CORP,1.0,190302.044,ETR,190302.044
2018,1001440,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,1558044.2719999999,VST,1558044.2719999999
2018,1001444,AES CORP (100%),AES CORP,1.0,686655.2559999999,AES,686655.2559999999
2018,1001447,AES CORP (100%),AES CORP,1.0,201661.552,AES,201661.552
2018,1001450,AES CORP (100%),AES CORP,1.0,194694.98,AES,194694.98
2018,1001451,EDISON INTERNATIONAL (100%),EDISON INTERNATIONAL,1.0,820933.76,EIX,820933.76
2018,1001453,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,386636.06,NRG,386636.06
2018,1001462,XCEL ENERGY (82.54%); HOLY CROSS ELECTRIC ASSOC INC (4.19%); INTERMOUNTAIN RURAL ELEC ASSN (13.27%),XCEL ENERGY,0.8254,9317943.276,XEL,7691030.380010401
2018,1001463,XCEL ENERGY (100%),XCEL ENERGY,1.0,3631.836,XEL,3631.836
2018,1001464,XCEL ENERGY (100%),XCEL ENERGY,1.0,16707.788,XEL,16707.788
2018,1001466,XCEL ENERGY (52.95%); SALT RIVER PROJECT (29.59%); PACIFICORP (17.46%),XCEL ENERGY,0.5295000000000001,2488169.594,XEL,1317485.8000230002
2018,1001469,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,76952.46900000001,NRG,76952.46900000001
2018,1001478,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,287600.758,NRG,287600.758
2018,1001487,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,10122426.21,DUK,10122426.21
2018,1001489,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,2957806.4159999997,DUK,2957806.4159999997
2018,1001490,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,32998.96,DUK,32998.96
2018,1001491,SOUTHERN CO (100%),SOUTHERN CO,1.0,1511856.888,SO,1511856.888
2018,1001505,SOUTHERN CO (100%),SOUTHERN CO,1.0,13437167.21,SO,13437167.21
2018,1001506,SOUTHERN CO (100%),SOUTHERN CO,1.0,250355.0,SO,250355.0
2018,1001508,SOUTHERN CO (100%),SOUTHERN CO,1.0,6187345.62,SO,6187345.62
2018,1001511,SOUTHERN CO (100%),SOUTHERN CO,1.0,716175.596,SO,716175.596
2018,1001514,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,3203569.56,VST,3203569.56
2018,1001519,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,8787.968,NRG,8787.968
2018,1001520,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,4775065.932,VST,4775065.932
2018,1001521,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,5306606.252,NRG,5306606.252
2018,1001522,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,1800354.658,NRG,1800354.658
2018,1001523,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,1140805.316,NRG,1140805.316
2018,1001524,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,2653607.968,VST,2653607.968
2018,1001525,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,1938479.02,VST,1938479.02
2018,1001528,AMEREN CORP (100%),AMEREN CORP,1.0,53587.3,AEE,53587.3
2018,1001531,OHIO VALLEY ELECTRIC CORP (100%),OHIO VALLEY ELECTRIC CORP,1.0,6426977.168,AEP,6426977.168
2018,1001533,AES CORP (100%),AES CORP,1.0,792643.794,AES,792643.794
2018,1001534,AES CORP (100%),AES CORP,1.0,1016686.532,AES,1016686.532
2018,1001536,AES CORP (100%),AES CORP,1.0,9291274.428,AES,9291274.428
2018,1001537,NISOURCE INC (100%),NISOURCE INC,1.0,273312.15400000004,NI,273312.15400000004
2018,1001539,NISOURCE INC (100%),NISOURCE INC,1.0,2121289.8540000003,NI,2121289.8540000003
2018,1001540,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,5722463.448,DUK,5722463.448
2018,1001541,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,3195811.332,DUK,3195811.332
2018,1001542,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,597224.74,DUK,597224.74
2018,1001543,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,286732.32200000004,DUK,286732.32200000004
2018,1001548,ALLIANT ENERGY CORP (100%),ALLIANT ENERGY CORP,1.0,635639.336,LNT,635639.336
2018,1001549,ALLIANT ENERGY CORP (100%),ALLIANT ENERGY CORP,1.0,1248136.824,LNT,1248136.824
2018,1001550,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,5294.78,BRK.B,5294.78
2018,1001551,CENTRAL IOWA POWER COOPERATIVE (9.66%); BERKSHIRE HATHAWAY INC (71%); LINCOLN ELECTRIC SYSTEM (6.3%); CORN BELT POWER COOPERATIVE (4.41%); MUNICIPAL ENERGY AGENCY OF NEBRASKA (3.44%); CEDAR FALLS UTILITIES (2.39%); ATLANTIC MUNICIPAL UTILITIES (1.07%),BERKSHIRE HATHAWAY INC,0.71,9749458.72,BRK.B,6922115.6912
2018,1001553,ALLIANT ENERGY CORP (100%),ALLIANT ENERGY CORP,1.0,1284032.344,LNT,1284032.344
2018,1001579,LG&E & KU ENERGY LLC (100%),LG&E & KU ENERGY LLC,1.0,2564182.54,PPL,2564182.54
2018,1001582,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,17553.6,DUK,17553.6
2018,1001583,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,158304.9,DUK,158304.9
2018,1001585,LG&E & KU ENERGY LLC (100%),LG&E & KU ENERGY LLC,1.0,50813.312000000005,PPL,50813.312000000005
2018,1001587,AMERICAN ELECTRIC POWER (100%),AMERICAN ELECTRIC POWER,1.0,345778.768,AEP,345778.768
2018,1001602,ENTERGY CORP (91.4%); SAM RAYBURN G&T (4.5%); EAST TEXAS ELECTRIC COOPERATIVE INC (4.1%),ENTERGY CORP,0.914,3132712.752,ETR,2863299.455328
2018,1001605,ENTERGY CORP (100%),ENTERGY CORP,1.0,926950.916,ETR,926950.916
2018,1001606,ENTERGY CORP (100%),ENTERGY CORP,1.0,4127523.204,ETR,4127523.204
2018,1001609,AMERICAN ELECTRIC POWER (100%),AMERICAN ELECTRIC POWER,1.0,1034624.068,AEP,1034624.068
2018,1001610,AMERICAN ELECTRIC POWER (100%),AMERICAN ELECTRIC POWER,1.0,41870.696,AEP,41870.696
2018,1001612,BERKSHIRE HATHAWAY INC (84.82%); ALLIANT ENERGY CORP (15.18%),BERKSHIRE HATHAWAY INC,0.8482,2429591.968,BRK.B,2060779.9072575998
2018,1001612,BERKSHIRE HATHAWAY INC (84.82%); ALLIANT ENERGY CORP (15.18%),ALLIANT ENERGY CORP,0.1518,2429591.968,LNT,368812.06074239995
2018,1001615,NEXTERA ENERGY RESOURCES (100%),NEXTERA ENERGY RESOURCES,1.0,137865.682,NEE,137865.682
2018,1001617,EXELON CORP (100%),EXELON CORP,1.0,10618.759999999998,EXC,10618.759999999998
2018,1001628,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),EXXONMOBIL CORP,0.364,677233.0599999999,XOM,246512.83383999998
2018,1001628,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),CONOCOPHILLIPS,0.361,677233.0599999999,COP,244481.13465999998
2018,1001628,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),CHEVRON CORP,0.012,677233.0599999999,CVX,8126.796719999999
2018,1001633,ADVANCED DISPOSAL SERVICES INC (100%),ADVANCED DISPOSAL SERVICES INC,1.0,100312.758,WM,100312.758
2018,1001635,TARGA RESOURCES (100%),TARGA RESOURCES,1.0,104160.8759628191,TRGP,104160.8759628191
2018,1001636,ADVANCED DISPOSAL SERVICES INC (100%),ADVANCED DISPOSAL SERVICES INC,1.0,309782.0,WM,309782.0
2018,1001638,TARGA RESOURCES (73%); PIONEER NATURAL RESOURCES USA INC (27%),TARGA RESOURCES,0.73,263450.6034637023,TRGP,192318.9405285027
2018,1001640,NORTHERN NATURAL GAS CO (100%),NORTHERN NATURAL GAS CO,1.0,25800.406000000003,BRK.B,25800.406000000003
2018,1001649,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),EXXONMOBIL CORP,0.364,2892315.4480000003,XOM,1052802.8230720002
2018,1001649,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),CONOCOPHILLIPS,0.361,2892315.4480000003,COP,1044125.8767280001
2018,1001649,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),CHEVRON CORP,0.012,2892315.4480000003,CVX,34707.78537600001
2018,1001650,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),EXXONMOBIL CORP,0.364,2057255.2580000001,XOM,748840.913912
2018,1001650,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),CONOCOPHILLIPS,0.361,2057255.2580000001,COP,742669.148138
2018,1001650,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),CHEVRON CORP,0.012,2057255.2580000001,CVX,24687.063096
2018,1001651,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),EXXONMOBIL CORP,0.364,734150.376,XOM,267230.73686400003
2018,1001651,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),CONOCOPHILLIPS,0.361,734150.376,COP,265028.285736
2018,1001651,EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),CHEVRON CORP,0.012,734150.376,CVX,8809.804512
2018,1001652,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,39207.312,KMI,39207.312
2018,1001653,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,23005.816,KMI,23005.816
2018,1001654,EVERGREEN ENTERPRISE HOLDINGS LLC (50%); KINDER MORGAN INC (50%),EVERGREEN ENTERPRISE HOLDINGS LLC,0.5,58944.704,SO,29472.352
2018,1001654,EVERGREEN ENTERPRISE HOLDINGS LLC (50%); KINDER MORGAN INC (50%),KINDER MORGAN INC,0.5,58944.704,KMI,29472.352
2018,1001655,EVERGREEN ENTERPRISE HOLDINGS LLC (50%); KINDER MORGAN INC (50%),EVERGREEN ENTERPRISE HOLDINGS LLC,0.5,28599.458,SO,14299.729
2018,1001655,EVERGREEN ENTERPRISE HOLDINGS LLC (50%); KINDER MORGAN INC (50%),KINDER MORGAN INC,0.5,28599.458,KMI,14299.729
2018,1001656,EVERGREEN ENTERPRISE HOLDINGS LLC (50%); KINDER MORGAN INC (50%),EVERGREEN ENTERPRISE HOLDINGS LLC,0.5,90210.898,SO,45105.449
2018,1001656,EVERGREEN ENTERPRISE HOLDINGS LLC (50%); KINDER MORGAN INC (50%),KINDER MORGAN INC,0.5,90210.898,KMI,45105.449
2018,1001658,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,44757.700000000004,KMI,44757.700000000004
2018,1001659,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,69968.106,KMI,69968.106
2018,1001660,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,70553.766,KMI,70553.766
2018,1001661,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,38106.014,KMI,38106.014
2018,1001666,OCCIDENTAL PETROLEUM CORP (100%),OCCIDENTAL PETROLEUM CORP,1.0,84195.284,OXY,84195.284
2018,1001670,NORTHERN NATURAL GAS CO (100%),NORTHERN NATURAL GAS CO,1.0,18283.136,BRK.B,18283.136
2018,1001680,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,79123.142,TSN,79123.142
2018,1001703,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,69984.768,TSN,69984.768
