ticker,year,co2e_tonnes,revenue_usd,raw_ratio
SHW,2022,0.0,22148900000.0,0.0
SHW,2023,0.0,23051900000.0,0.0
SJM,2018,23006.564,7838000000.0,2.935259504975759
SJM,2019,23912.46,7801000000.0,3.0653070119215484
SJM,2020,23380.912,8002700000.0,2.921627950566684
SJM,2021,24395.307999999997,7998900000.0,3.0498328520171523
SJM,2022,22250.916,8529200000.0,2.6087928527880693
SJM,2023,0.0,8178700000.0,0.0
SLB,2018,0.0,32815000000.0,0.0
SLB,2019,0.0,32917000000.0,0.0
SLB,2020,0.0,23601000000.0,0.0
SLB,2021,0.0,22929000000.0,0.0
SLB,2022,0.0,28091000000.0,0.0
SLB,2023,0.0,33135000000.0,0.0
SMCI,2018,0.0,3360492000.0,0.0
SMCI,2019,0.0,3500360000.0,0.0
SMCI,2020,0.0,3339281000.0,0.0
SMCI,2021,0.0,3557422000.0,0.0
SMCI,2022,0.0,5196099000.0,0.0
SMCI,2023,0.0,7123482000.0,0.0
SNA,2018,0.0,3719600000.0,0.0
SNA,2019,0.0,4067700000.0,0.0
SNA,2020,0.0,3942200000.0,0.0
SNA,2021,0.0,4601700000.0,0.0
SNA,2022,0.0,4842500000.0,0.0
SNA,2023,0.0,5108300000.0,0.0
SNDK,2023,0.0,6663000000.0,0.0
SNPS,2018,0.0,3121058000.0,0.0
SNPS,2019,0.0,3360694000.0,0.0
SNPS,2020,0.0,3685281000.0,0.0
SNPS,2021,0.0,4204193000.0,0.0
SNPS,2022,0.0,5081542000.0,0.0
SNPS,2023,0.0,5318014000.0,0.0
SO,2018,100172943.8775744,23495000000.0,4263.585608749709
SO,2019,87487053.4934984,22596000000.0,3871.793834904337
SO,2020,75724039.0123624,21097000000.0,3589.3273457061387
SO,2021,82154165.6322056,23463000000.0,3501.434839202387
SO,2022,83987686.1365112,29279000000.0,2868.5298724857817
SO,2023,76718005.4067456,25253000000.0,3037.975900160203
SOLV,2022,0.0,8130000000.0,0.0
SOLV,2023,0.0,8197000000.0,0.0
SPG,2018,0.0,5645288000.0,0.0
SPG,2019,0.0,5755189000.0,0.0
SPG,2020,0.0,4607503000.0,0.0
SPG,2021,0.0,5116789000.0,0.0
SPG,2022,0.0,5291447000.0,0.0
SPG,2023,0.0,5658836000.0,0.0
SPGI,2018,0.0,6258000000.0,0.0
SPGI,2019,0.0,6699000000.0,0.0
SPGI,2020,0.0,7442000000.0,0.0
SPGI,2021,0.0,8297000000.0,0.0
SPGI,2022,0.0,11181000000.0,0.0
SPGI,2023,0.0,12497000000.0,0.0
SRE,2018,3040511.496832,9447000000.0,321.849422761935
SRE,2019,3523109.3948,10829000000.0,325.3402340751685
SRE,2020,5970254.679704,11370000000.0,525.0883623310466
SRE,2021,5483354.36776812,12857000000.0,426.4878562470343
SRE,2022,5799701.3546345355,14439000000.0,401.66918447500075
SRE,2023,5351909.778330039,16720000000.0,320.0902977470119
STE,2018,0.0,2782170000.0,0.0
STE,2019,0.0,3030895000.0,0.0
STE,2020,0.0,3107519000.0,0.0
STE,2021,0.0,4223403000.0,0.0
STE,2022,0.0,4536266000.0,0.0
STE,2023,0.0,5138700000.0,0.0
STLD,2018,2300474.63918,11801609000.0,194.92889818498477
STLD,2019,2196249.83784,10464991000.0,209.86638572742206
STLD,2020,2254623.476,9601482000.0,234.8203616899974
STLD,2021,2318877.2879999997,18408850000.0,125.96535296881662
STLD,2022,2529050.7800000003,22260774000.0,113.610190732811
STLD,2023,2569896.58,18795316000.0,136.73069290242316
STT,2018,0.0,12131000000.0,0.0
STT,2019,0.0,11756000000.0,0.0
STT,2020,0.0,11703000000.0,0.0
STT,2021,0.0,12027000000.0,0.0
STT,2022,0.0,12148000000.0,0.0
STT,2023,0.0,11945000000.0,0.0
STX,2018,0.0,10390000000.0,0.0
STX,2020,0.0,10509000000.0,0.0
STX,2021,0.0,10681000000.0,0.0
STX,2022,0.0,11661000000.0,0.0
STX,2023,0.0,7384000000.0,0.0
STZ,2018,0.0,8116000000.0,0.0
STZ,2019,0.0,9113000000.0,0.0
STZ,2020,0.0,9355700000.0,0.0
STZ,2021,0.0,9529100000.0,0.0
STZ,2022,0.0,10177200000.0,0.0
STZ,2023,0.0,10711000000.0,0.0
SW,2022,23345985.42296,13509000000.0,1728.1801334636168
SW,2023,20295285.20888,12093000000.0,1678.2671966327628
SWK,2018,0.0,13982400000.0,0.0
SWK,2019,0.0,12912900000.0,0.0
SWK,2020,0.0,12750000000.0,0.0
SWK,2021,0.0,15281300000.0,0.0
SWK,2022,0.0,16947400000.0,0.0
SWK,2023,0.0,15781100000.0,0.0
SWKS,2018,40508.017379000004,3868000000.0,10.472600149689763
SWKS,2019,33708.065182,3376800000.0,9.982251001539918
SWKS,2020,32848.104590999996,3355700000.0,9.78874887236642
SWKS,2021,42201.423969999996,5109100000.0,8.260050492258909
SWKS,2022,35693.245969999996,5485500000.0,6.506835469875124
SWKS,2023,24116.71997,4772400000.0,5.053373558377336
SYK,2018,0.0,13601000000.0,0.0
SYK,2019,0.0,14884000000.0,0.0
SYK,2020,0.0,14351000000.0,0.0
SYK,2021,0.0,17108000000.0,0.0
SYK,2022,0.0,18449000000.0,0.0
SYK,2023,0.0,20498000000.0,0.0
SYY,2018,0.0,60113922000.0,0.0
SYY,2019,0.0,52893310000.0,0.0
SYY,2021,0.0,51297843000.0,0.0
SYY,2022,0.0,68636000000.0,0.0
SYY,2023,0.0,76325000000.0,0.0
T,2018,0.0,170756000000.0,0.0
T,2019,0.0,181193000000.0,0.0
T,2020,0.0,143050000000.0,0.0
T,2021,0.0,134038000000.0,0.0
T,2022,0.0,120741000000.0,0.0
T,2023,0.0,122428000000.0,0.0
TAP,2018,30258.136000000002,13338000000.0,2.2685662018293598
TAP,2019,30167.336,13009100000.0,2.318941048958037
TAP,2020,415330.602,11723800000.0,35.426278339787444
TAP,2021,389264.22599999997,12449900000.0,31.266454027743194
TAP,2022,377296.454,12807500000.0,29.459024321686513
TAP,2023,382623.04,13884600000.0,27.557368595422265
TDG,2018,0.0,3811000000.0,0.0
TDG,2019,0.0,5223000000.0,0.0
TDG,2020,0.0,5103000000.0,0.0
TDG,2021,0.0,4798000000.0,0.0
TDG,2022,0.0,5429000000.0,0.0
TDG,2023,0.0,6585000000.0,0.0
TDY,2018,0.0,2901800000.0,0.0
TDY,2019,0.0,3163600000.0,0.0
TDY,2020,0.0,3086200000.0,0.0
TDY,2021,0.0,4614300000.0,0.0
TDY,2022,0.0,5458600000.0,0.0
TDY,2023,0.0,5635500000.0,0.0
TECH,2018,0.0,642993000.0,0.0
TECH,2019,0.0,714006000.0,0.0
TECH,2020,0.0,738691000.0,0.0
TECH,2021,0.0,931032000.0,0.0
TECH,2022,0.0,1105599000.0,0.0
TECH,2023,0.0,1136702000.0,0.0
TEL,2018,0.0,13988000000.0,0.0
TEL,2019,0.0,13448000000.0,0.0
TEL,2020,0.0,12172000000.0,0.0
TEL,2021,0.0,14923000000.0,0.0
TEL,2022,0.0,16281000000.0,0.0
TEL,2023,0.0,16034000000.0,0.0
TER,2018,0.0,2100802000.0,0.0
TER,2019,0.0,2294965000.0,0.0
TER,2020,0.0,3121469000.0,0.0
TER,2021,0.0,3702881000.0,0.0
TER,2022,0.0,3155045000.0,0.0
TER,2023,0.0,2676298000.0,0.0
TFC,2018,0.0,8120000000.0,0.0
TFC,2019,0.0,9409000000.0,0.0
TFC,2020,0.0,15548000000.0,0.0
TFC,2021,0.0,13770000000.0,0.0
TFC,2022,0.0,16634000000.0,0.0
TFC,2023,0.0,24452000000.0,0.0
TGT,2018,0.0,75356000000.0,0.0
TGT,2019,0.0,78112000000.0,0.0
TGT,2020,0.0,93561000000.0,0.0
TGT,2021,0.0,106005000000.0,0.0
TGT,2022,0.0,109120000000.0,0.0
TGT,2023,0.0,107412000000.0,0.0
TJX,2018,0.0,38972934000.0,0.0
TJX,2019,0.0,41716977000.0,0.0
TJX,2020,0.0,32137000000.0,0.0
TJX,2021,0.0,48550000000.0,0.0
TJX,2022,0.0,49936000000.0,0.0
TJX,2023,0.0,54217000000.0,0.0
TKO,2021,0.0,1031944000.0,0.0
TKO,2022,0.0,2674032000.0,0.0
TKO,2023,0.0,3224796000.0,0.0
TMO,2018,0.0,24358000000.0,0.0
TMO,2019,0.0,25542000000.0,0.0
TMO,2020,25749.852,32218000000.0,0.7992380656775715
TMO,2021,26942.232,39211000000.0,0.6871090255285507
TMO,2022,28940.316,44915000000.0,0.6443352109540242
TMO,2023,28392.342,42857000000.0,0.6624901883006277
TMUS,2018,0.0,43310000000.0,0.0
TMUS,2019,0.0,44998000000.0,0.0
TMUS,2020,0.0,68397000000.0,0.0
TMUS,2021,0.0,80118000000.0,0.0
TMUS,2022,0.0,79571000000.0,0.0
TMUS,2023,0.0,78558000000.0,0.0
TPL,2018,0.0,300220000.0,0.0
TPL,2019,0.0,490496000.0,0.0
TPL,2020,0.0,302564000.0,0.0
TPL,2021,0.0,450958000.0,0.0
TPL,2022,0.0,667422000.0,0.0
TPL,2023,0.0,631595000.0,0.0
TPR,2018,0.0,6027100000.0,0.0
TPR,2019,0.0,4961400000.0,0.0
TPR,2021,0.0,5746300000.0,0.0
TPR,2022,0.0,6684500000.0,0.0
TPR,2023,0.0,6660900000.0,0.0
TRGP,2018,6380195.866149756,9350900000.0,682.3082127014252
TRGP,2019,7229944.398597171,8671100000.0,833.7978340230386
TRGP,2020,7548955.79908875,8260300000.0,913.8839750479705
TRGP,2021,6784142.078443386,16949800000.0,400.2490931128029
TRGP,2022,7991300.285168226,20929800000.0,381.8144600124333
TRGP,2023,8471488.696985682,16060300000.0,527.4801029237115
TRMB,2018,0.0,3108400000.0,0.0
TRMB,2019,0.0,3271300000.0,0.0
TRMB,2020,0.0,3152000000.0,0.0
TRMB,2021,0.0,3659400000.0,0.0
TRMB,2022,0.0,3676300000.0,0.0
TRMB,2023,0.0,3798700000.0,0.0
TROW,2018,0.0,5372600000.0,0.0
TROW,2019,0.0,5617900000.0,0.0
TROW,2020,0.0,6206700000.0,0.0
TROW,2021,0.0,7671900000.0,0.0
TROW,2022,0.0,6488400000.0,0.0
TROW,2023,0.0,6460500000.0,0.0
TRV,2018,0.0,30282000000.0,0.0
TRV,2019,0.0,31581000000.0,0.0
TRV,2020,0.0,31981000000.0,0.0
TRV,2021,0.0,34816000000.0,0.0
TRV,2022,0.0,36884000000.0,0.0
TRV,2023,0.0,41364000000.0,0.0
TSCO,2018,0.0,7911046000.0,0.0
TSCO,2019,0.0,8351931000.0,0.0
TSCO,2020,0.0,10620352000.0,0.0
TSCO,2021,0.0,12731105000.0,0.0
TSCO,2022,0.0,14204717000.0,0.0
TSCO,2023,0.0,14555741000.0,0.0
TSLA,2018,22048.216,21461268000.0,1.0273491761996543
TSLA,2019,23612.812,24578000000.0,0.960729595573277
TSLA,2020,28075.544,31536000000.0,0.89026966007103
TSLA,2021,40381.348,53823000000.0,0.7502619326310314
TSLA,2022,45630.528,81462000000.0,0.5601449510201075
TSLA,2023,80515.196,96773000000.0,0.8320006200076467
TSN,2018,1896431.168,40052000000.0,47.3492252072306
TSN,2019,1866920.378,42405000000.0,44.02594925126754
TSN,2020,1979525.486,43185000000.0,45.838265277295356
TSN,2021,1947149.268,47049000000.0,41.38556118089651
TSN,2022,1902496.058,53282000000.0,35.70616827446417
TSN,2023,1893314.586,52881000000.0,35.80330527032393
TT,2018,0.0,12343800000.0,0.0
TT,2019,0.0,13075900000.0,0.0
TT,2020,0.0,12454700000.0,0.0
TT,2021,0.0,14136400000.0,0.0
TT,2022,0.0,15991700000.0,0.0
TT,2023,0.0,17677600000.0,0.0
TTD,2018,0.0,477294000.0,0.0
TTD,2019,0.0,661058000.0,0.0
TTD,2020,0.0,836033000.0,0.0
TTD,2021,0.0,1196467000.0,0.0
TTD,2022,0.0,1577795000.0,0.0
TTD,2023,0.0,1946120000.0,0.0
TTWO,2018,0.0,2668394000.0,0.0
TTWO,2019,0.0,3088970000.0,0.0
TTWO,2020,0.0,3372800000.0,0.0
TTWO,2021,0.0,3504800000.0,0.0
TTWO,2022,0.0,5349900000.0,0.0
TTWO,2023,0.0,5349600000.0,0.0
TXN,2018,1090225.5926211001,15784000000.0,69.07156567543716
TXN,2019,967875.1092430999,14383000000.0,67.29299236898422
TXN,2020,915417.0355880001,14461000000.0,63.30247116990527
TXN,2021,1142553.5183359,18344000000.0,62.28486253466529
TXN,2022,1064891.4796763,20028000000.0,53.170135793703814
TXN,2023,1057774.335383,17519000000.0,60.37869372584052
TXT,2018,43296.312,13972000000.0,3.0987912968794733
TXT,2019,66576.724,13630000000.0,4.884572560528246
TXT,2020,58038.454,11651000000.0,4.981413955883615
TXT,2021,57192.81999999999,12382000000.0,4.619029235987724
TXT,2022,59450.2,12869000000.0,4.619644105991141
TXT,2023,55579.572,13683000000.0,4.061943433457575
TYL,2018,0.0,935282000.0,0.0
TYL,2019,0.0,1086427000.0,0.0
TYL,2020,0.0,1116663000.0,0.0
TYL,2021,0.0,1592287000.0,0.0
TYL,2022,0.0,1850204000.0,0.0
TYL,2023,0.0,1951751000.0,0.0
UAL,2018,25330.268,41303000000.0,0.6132791322664213
UAL,2019,28327.588,43259000000.0,0.6548368663168358
UAL,2020,26884.204,15355000000.0,1.7508436339954414
UAL,2021,26076.87,24634000000.0,1.0585722984492976
UAL,2022,26212.462000000003,44955000000.0,0.583082237793349
UAL,2023,27078.746,53717000000.0,0.5041001172813075
UBER,2018,0.0,10433000000.0,0.0
UBER,2019,0.0,13000000000.0,0.0
UBER,2020,0.0,11139000000.0,0.0
UBER,2021,0.0,17455000000.0,0.0
UBER,2022,0.0,31877000000.0,0.0
UBER,2023,0.0,37281000000.0,0.0
UDR,2018,0.0,11754000.0,0.0
UDR,2019,0.0,1152193000.0,0.0
UDR,2020,0.0,1241165000.0,0.0
UDR,2021,0.0,1290767000.0,0.0
UDR,2022,0.0,1517386000.0,0.0
UDR,2023,0.0,1627501000.0,0.0
UHS,2018,0.0,10772278000.0,0.0
UHS,2019,0.0,11378259000.0,0.0
UHS,2020,0.0,11558897000.0,0.0
UHS,2021,0.0,12642117000.0,0.0
UHS,2022,0.0,13399370000.0,0.0
UHS,2023,0.0,14281976000.0,0.0
ULTA,2018,0.0,6716615000.0,0.0
ULTA,2019,0.0,7398068000.0,0.0
ULTA,2020,0.0,6151953000.0,0.0
ULTA,2021,0.0,8630889000.0,0.0
ULTA,2022,0.0,10208580000.0,0.0
ULTA,2023,0.0,11207303000.0,0.0
UNH,2018,0.0,226247000000.0,0.0
UNH,2019,0.0,242155000000.0,0.0
UNH,2020,0.0,257141000000.0,0.0
UNH,2021,0.0,287597000000.0,0.0
UNH,2022,0.0,324162000000.0,0.0
UNH,2023,0.0,371622000000.0,0.0
UNP,2018,0.0,22832000000.0,0.0
UNP,2019,0.0,21708000000.0,0.0
UNP,2020,0.0,19533000000.0,0.0
UNP,2021,0.0,21804000000.0,0.0
UNP,2022,0.0,24875000000.0,0.0
UNP,2023,0.0,24119000000.0,0.0
UPS,2018,0.0,71861000000.0,0.0
UPS,2019,0.0,74094000000.0,0.0
UPS,2020,0.0,84628000000.0,0.0
UPS,2021,0.0,97287000000.0,0.0
UPS,2022,0.0,100338000000.0,0.0
UPS,2023,0.0,90958000000.0,0.0
URI,2018,0.0,8047000000.0,0.0
URI,2019,0.0,9351000000.0,0.0
URI,2020,0.0,8530000000.0,0.0
URI,2021,0.0,9716000000.0,0.0
URI,2022,0.0,11642000000.0,0.0
URI,2023,0.0,14332000000.0,0.0
USB,2018,0.0,22637000000.0,0.0
USB,2019,0.0,17494000000.0,0.0
USB,2020,0.0,14840000000.0,0.0
USB,2021,0.0,13487000000.0,0.0
USB,2022,0.0,24302000000.0,0.0
USB,2023,0.0,28144000000.0,0.0
V,2018,0.0,20609000000.0,0.0
V,2019,0.0,22977000000.0,0.0
V,2020,0.0,21846000000.0,0.0
V,2021,0.0,24105000000.0,0.0
V,2022,0.0,29310000000.0,0.0
V,2023,0.0,32653000000.0,0.0
VEEV,2018,0.0,862210000.0,0.0
VEEV,2019,0.0,1104081000.0,0.0
VEEV,2020,0.0,1465069000.0,0.0
VEEV,2021,0.0,1850777000.0,0.0
VEEV,2022,0.0,2155060000.0,0.0
VEEV,2023,0.0,2363673000.0,0.0
VICI,2018,0.0,897977000.0,0.0
VICI,2019,0.0,894798000.0,0.0
VICI,2020,0.0,1225574000.0,0.0
VICI,2021,0.0,1509568000.0,0.0
VICI,2022,0.0,2600697000.0,0.0
VICI,2023,0.0,3611988000.0,0.0
VLO,2018,23888366.162,117033000000.0,204.11649844061077
VLO,2019,23485398.143999998,108324000000.0,216.80696931427937
VLO,2020,21664469.344,64912000000.0,333.7513763864925
VLO,2021,22924978.548,113977000000.0,201.13688330101687
VLO,2022,23182768.272,176383000000.0,131.43425541010188
VLO,2023,23546419.218000002,144766000000.0,162.65158405979307
VLTO,2021,0.0,4700000000.0,0.0
VLTO,2022,0.0,4870000000.0,0.0
VLTO,2023,0.0,5021000000.0,0.0
VMC,2018,0.0,4382869000.0,0.0
VMC,2019,0.0,4929100000.0,0.0
VMC,2020,0.0,4856800000.0,0.0
VMC,2021,0.0,5552200000.0,0.0
VMC,2022,0.0,7315200000.0,0.0
VMC,2023,0.0,7781900000.0,0.0
VMRK,2018,0.0,2578434000.0,0.0
VMRK,2019,0.0,2701075000.0,0.0
VRSK,2018,0.0,2395100000.0,0.0
VRSK,2019,0.0,2607100000.0,0.0
VRSK,2020,0.0,2269400000.0,0.0
VRSK,2021,0.0,2462500000.0,0.0
VRSK,2022,0.0,2497000000.0,0.0
VRSK,2023,0.0,2681400000.0,0.0
VRSN,2018,0.0,1214969000.0,0.0
VRSN,2019,0.0,1231661000.0,0.0
VRSN,2020,0.0,1265100000.0,0.0
VRSN,2021,0.0,1327600000.0,0.0
VRSN,2022,0.0,1424900000.0,0.0
VRSN,2023,0.0,1493100000.0,0.0
VRT,2018,0.0,4285600000.0,0.0
VRT,2019,0.0,4431200000.0,0.0
VRT,2020,0.0,4370600000.0,0.0
VRT,2021,0.0,4998100000.0,0.0
VRT,2022,0.0,5691500000.0,0.0
VRT,2023,0.0,6863200000.0,0.0
VRTX,2018,0.0,3047597000.0,0.0
VRTX,2019,0.0,4162800000.0,0.0
VRTX,2020,0.0,6205700000.0,0.0
VRTX,2021,0.0,7574400000.0,0.0
VRTX,2022,0.0,8930700000.0,0.0
VRTX,2023,0.0,9869200000.0,0.0
VST,2018,114272492.4508,9797000000.0,11664.029034479943
VST,2019,102761542.0792,11809000000.0,8701.968166584807
VST,2020,91782979.014,11443000000.0,8020.884297299659
VST,2021,95694109.446,17700000000.0,5406.446861355932
VST,2022,92454740.7704,15631000000.0,5914.832113773911
VST,2023,86320993.138,14779000000.0,5840.787139725286
VTR,2018,0.0,3745810000.0,0.0
VTR,2019,0.0,3872750000.0,0.0
VTR,2020,0.0,3795357000.0,0.0
VTR,2021,0.0,3828007000.0,0.0
VTR,2022,0.0,4129193000.0,0.0
VTR,2023,0.0,4497827000.0,0.0
VTRS,2018,0.0,11268700000.0,0.0
VTRS,2019,0.0,11500500000.0,0.0
VTRS,2020,0.0,11946000000.0,0.0
VTRS,2021,27448.03,17886300000.0,1.5345840112264695
VTRS,2022,28221.464,16262700000.0,1.7353492347519168
VTRS,2023,26031.806,15426900000.0,1.687429490046607
VZ,2018,0.0,130863000000.0,0.0
VZ,2019,0.0,131868000000.0,0.0
VZ,2020,0.0,128292000000.0,0.0
VZ,2021,0.0,133613000000.0,0.0
VZ,2022,0.0,136835000000.0,0.0
VZ,2023,0.0,133974000000.0,0.0
WAB,2018,0.0,4363500000.0,0.0
WAB,2019,59700.075999999994,8200000000.0,7.280497073170731
WAB,2020,56168.988000000005,7556000000.0,7.433693488618317
WAB,2021,42422.53999999999,7822000000.0,5.423490155970339
WAB,2022,40785.896,8362000000.0,4.877528820856255
WAB,2023,35202.768,9677000000.0,3.6377769970032032
WAT,2018,0.0,2419929000.0,0.0
WAT,2019,0.0,2406596000.0,0.0
WAT,2020,0.0,2365365000.0,0.0
WAT,2021,0.0,2785874000.0,0.0
WAT,2022,0.0,2971956000.0,0.0
WAT,2023,0.0,2956416000.0,0.0
WBD,2018,0.0,10553000000.0,0.0
WBD,2019,0.0,11144000000.0,0.0
WBD,2020,0.0,10671000000.0,0.0
WBD,2021,0.0,12191000000.0,0.0
WBD,2022,0.0,33817000000.0,0.0
WBD,2023,0.0,41321000000.0,0.0
WDAY,2018,0.0,2822180000.0,0.0
WDAY,2019,0.0,3627206000.0,0.0
WDAY,2020,0.0,4317996000.0,0.0
WDAY,2021,0.0,5139000000.0,0.0
WDAY,2022,0.0,6216000000.0,0.0
WDAY,2023,0.0,7259000000.0,0.0
WDC,2018,0.0,16569000000.0,0.0
WDC,2020,0.0,16736000000.0,0.0
WDC,2021,0.0,16922000000.0,0.0
WDC,2022,0.0,18793000000.0,0.0
WDC,2023,0.0,6317000000.0,0.0
WEC,2018,24565894.93424,7679500000.0,3198.8924974594697
WEC,2019,20395848.14984,7523100000.0,2711.096243548537
WEC,2020,18514336.389599998,7241700000.0,2556.6284697791953
WEC,2021,20223136.62856,8316000000.0,2431.834611418951
WEC,2022,18455791.936639998,9597400000.0,1922.9991390001458
WEC,2023,18352653.185119998,8893000000.0,2063.7190132823566
WELL,2018,0.0,4700499000.0,0.0
WELL,2019,0.0,5121306000.0,0.0
WELL,2020,0.0,4605967000.0,0.0
WELL,2021,0.0,4742115000.0,0.0
WELL,2022,0.0,5860615000.0,0.0
WELL,2023,0.0,6637995000.0,0.0
WFC,2018,15724.382399999999,86408000000.0,0.18197831682251642
WFC,2019,29976.377979999997,85063000000.0,0.35240207822437486
WFC,2020,31980.13679,74264000000.0,0.43062771719810405
WFC,2021,4813.18812,79166000000.0,0.06079867771518076
WFC,2022,2911.887636,74368000000.0,0.039155115587349396
WFC,2023,0.0,82597000000.0,0.0
WM,2018,16094173.112,14914000000.0,1079.1318970095213
WM,2019,17744734.705773,15455000000.0,1148.1549469927531
WM,2020,15841251.28,15218000000.0,1040.9548744907347
WM,2021,14510807.758,17931000000.0,809.2581427695053
WM,2022,13650195.624226,19698000000.0,692.9736838372423
WM,2023,12926358.406,20426000000.0,632.838461079017
WMB,2018,498262.534,8604000000.0,57.91056880520688
WMB,2019,584838.272,8201000000.0,71.31304377514937
WMB,2020,482918.10199999996,7719000000.0,62.56226221013084
WMB,2021,671691.038,12784000000.0,52.541539267834786
WMB,2022,755370.6699999999,17773000000.0,42.50102233725313
WMB,2023,813464.032,11996000000.0,67.81127309103034
WMT,2018,0.0,510329000000.0,0.0
WMT,2019,0.0,523964000000.0,0.0
WMT,2020,0.0,559151000000.0,0.0
WMT,2021,0.0,572754000000.0,0.0
WMT,2022,0.0,611289000000.0,0.0
WMT,2023,0.0,648125000000.0,0.0
WRB,2018,0.0,7691651000.0,0.0
WRB,2019,0.0,7902196000.0,0.0
WRB,2020,0.0,8098925000.0,0.0
WRB,2021,0.0,9455466000.0,0.0
WRB,2022,0.0,11166499000.0,0.0
WRB,2023,0.0,12142938000.0,0.0
WSM,2018,0.0,5671593000.0,0.0
WSM,2019,0.0,5898008000.0,0.0
WSM,2020,0.0,6783189000.0,0.0
WSM,2021,0.0,8245936000.0,0.0
WSM,2022,0.0,8674417000.0,0.0
WSM,2023,0.0,7750652000.0,0.0
WST,2018,0.0,1717400000.0,0.0
WST,2019,0.0,1839900000.0,0.0
WST,2020,0.0,2146900000.0,0.0
WST,2021,0.0,2831600000.0,0.0
WST,2022,0.0,2886900000.0,0.0
WST,2023,0.0,2949800000.0,0.0
WTW,2018,0.0,8413000000.0,0.0
WTW,2019,0.0,8370000000.0,0.0
WTW,2020,0.0,8615000000.0,0.0
WTW,2021,0.0,8998000000.0,0.0
WTW,2022,0.0,8866000000.0,0.0
WTW,2023,0.0,9483000000.0,0.0
WY,2018,218880.79,7476000000.0,29.277794275013378
WY,2019,225316.442,6554000000.0,34.37846231309124
WY,2020,232487.176,7532000000.0,30.866592671269252
WY,2021,238383.356,10201000000.0,23.36862621311636
WY,2022,213864.648,10184000000.0,21.000063629222307
WY,2023,223261.524,7674000000.0,29.093240031274433
WYNN,2018,0.0,6717660000.0,0.0
WYNN,2019,0.0,6611099000.0,0.0
WYNN,2020,0.0,2095861000.0,0.0
WYNN,2021,0.0,3763664000.0,0.0
WYNN,2022,0.0,3756825000.0,0.0
WYNN,2023,0.0,6531897000.0,0.0
XEL,2018,47474519.2558924,11537000000.0,4114.979566255734
XEL,2019,43718101.3267166,11529000000.0,3792.011564464967
XEL,2020,36337040.780479796,11526000000.0,3152.615025202134
XEL,2021,39216578.3108728,13431000000.0,2919.8554322740524
XEL,2022,38122406.5437154,15310000000.0,2490.033085807668
XEL,2023,36581949.2614756,14206000000.0,2575.1055372008727
XOM,2018,41825733.74553021,290212000000.0,144.1213104404029
XOM,2019,42776253.71993909,264938000000.0,161.45760034400158
XOM,2020,41510248.29851802,181502000000.0,228.70408204051756
XOM,2021,43502950.031197,285640000000.0,152.29992308919267
XOM,2022,42266393.7123634,413680000000.0,102.17171173942032
XOM,2023,37903509.8670744,344582000000.0,109.99851956014649
XYL,2018,0.0,5207000000.0,0.0
XYL,2019,0.0,5249000000.0,0.0
XYL,2020,0.0,4876000000.0,0.0
XYL,2021,0.0,5195000000.0,0.0
XYL,2022,0.0,5522000000.0,0.0
XYL,2023,0.0,7364000000.0,0.0
XYZ,2018,0.0,3205500000.0,0.0
XYZ,2019,0.0,4713500000.0,0.0
XYZ,2020,0.0,9497578000.0,0.0
XYZ,2021,0.0,17661203000.0,0.0
XYZ,2022,0.0,17531587000.0,0.0
XYZ,2023,0.0,21915623000.0,0.0
YUM,2018,0.0,5688000000.0,0.0
YUM,2019,0.0,5597000000.0,0.0
YUM,2020,0.0,5652000000.0,0.0
YUM,2021,0.0,6584000000.0,0.0
YUM,2022,0.0,6842000000.0,0.0
YUM,2023,0.0,7076000000.0,0.0
ZBH,2018,0.0,7932900000.0,0.0
ZBH,2019,0.0,6960600000.0,0.0
ZBH,2020,0.0,6127500000.0,0.0
ZBH,2021,0.0,6827300000.0,0.0
ZBH,2022,0.0,6939900000.0,0.0
ZBH,2023,0.0,7394200000.0,0.0
ZBRA,2018,0.0,4218000000.0,0.0
ZBRA,2019,0.0,4485000000.0,0.0
ZBRA,2020,0.0,4448000000.0,0.0
ZBRA,2021,0.0,5627000000.0,0.0
ZBRA,2022,0.0,5781000000.0,0.0
ZBRA,2023,0.0,4584000000.0,0.0
ZTS,2018,0.0,5825000000.0,0.0
ZTS,2019,0.0,6260000000.0,0.0
ZTS,2020,0.0,6675000000.0,0.0
ZTS,2021,0.0,7776000000.0,0.0
ZTS,2022,0.0,8080000000.0,0.0
ZTS,2023,0.0,8544000000.0,0.0
